"naam","totinv","totpart","rate","sex","age","invited","participant"
"Rotselaar",1995,1064,0.533333333333333,"male","60_64",185,117
"Rotselaar",1995,1064,0.533333333333333,"female","60_64",175,104
"Rotselaar",1995,1064,0.533333333333333,"male","65_69",141,85
"Rotselaar",1995,1064,0.533333333333333,"female","65_69",135,93
"Rotselaar",1995,1064,0.533333333333333,"male","70_74",150,85
"Rotselaar",1995,1064,0.533333333333333,"female","70_74",111,71
"Ruiselede",620,327,0.52741935483871,"male","50_54",102,44
"Ruiselede",620,327,0.52741935483871,"female","50_54",91,48
"Ruiselede",620,327,0.52741935483871,"male","55_59",90,40
"Ruiselede",620,327,0.52741935483871,"female","55_59",88,40
"Ruiselede",620,327,0.52741935483871,"male","60_64",59,32
"Ruiselede",620,327,0.52741935483871,"female","60_64",50,36
"Ruiselede",620,327,0.52741935483871,"male","65_69",40,26
"Ruiselede",620,327,0.52741935483871,"female","65_69",29,24
"Ruiselede",620,327,0.52741935483871,"male","70_74",34,18
"Ruiselede",620,327,0.52741935483871,"female","70_74",37,19
"Rumst",1563,810,0.518234165067178,"male","50_54",231,103
"Rumst",1563,810,0.518234165067178,"female","50_54",264,115
"Rumst",1563,810,0.518234165067178,"male","55_59",209,81
"Rumst",1563,810,0.518234165067178,"female","55_59",209,102
"Rumst",1563,810,0.518234165067178,"male","60_64",129,79
"Rumst",1563,810,0.518234165067178,"female","60_64",131,90
"Rumst",1563,810,0.518234165067178,"male","65_69",111,70
"Rumst",1563,810,0.518234165067178,"female","65_69",108,72
"Rumst",1563,810,0.518234165067178,"male","70_74",79,39
"Rumst",1563,810,0.518234165067178,"female","70_74",92,59
"Schelle",1094,533,0.487202925045704,"male","50_54",151,57
"Schelle",1094,533,0.487202925045704,"female","50_54",145,69
"Schelle",1094,533,0.487202925045704,"male","55_59",219,98
"Schelle",1094,533,0.487202925045704,"female","55_59",206,108
"Schelle",1094,533,0.487202925045704,"male","60_64",74,46
"Schelle",1094,533,0.487202925045704,"female","60_64",75,39
"Schelle",1094,533,0.487202925045704,"male","65_69",53,30
"Schelle",1094,533,0.487202925045704,"female","65_69",57,26
"Schelle",1094,533,0.487202925045704,"male","70_74",59,35
"Schelle",1094,533,0.487202925045704,"female","70_74",55,25
"Scherpenheuvel-Zichem",2773,1387,0.500180310133429,"male","50_54",421,172
"Scherpenheuvel-Zichem",2773,1387,0.500180310133429,"female","50_54",364,142
"Scherpenheuvel-Zichem",2773,1387,0.500180310133429,"male","55_59",347,139
"Scherpenheuvel-Zichem",2773,1387,0.500180310133429,"female","55_59",329,154
"Scherpenheuvel-Zichem",2773,1387,0.500180310133429,"male","60_64",265,160
"Scherpenheuvel-Zichem",2773,1387,0.500180310133429,"female","60_64",238,133
"Scherpenheuvel-Zichem",2773,1387,0.500180310133429,"male","65_69",185,113
"Scherpenheuvel-Zichem",2773,1387,0.500180310133429,"female","65_69",215,131
"Scherpenheuvel-Zichem",2773,1387,0.500180310133429,"male","70_74",212,122
"Scherpenheuvel-Zichem",2773,1387,0.500180310133429,"female","70_74",197,121
"Schilde",2383,1231,0.516575744859421,"male","50_54",323,123
"Schilde",2383,1231,0.516575744859421,"female","50_54",342,161
"Schilde",2383,1231,0.516575744859421,"male","55_59",283,112
"Schilde",2383,1231,0.516575744859421,"female","55_59",307,159
"Schilde",2383,1231,0.516575744859421,"male","60_64",216,119
"Schilde",2383,1231,0.516575744859421,"female","60_64",231,139
"Schilde",2383,1231,0.516575744859421,"male","65_69",174,114
"Schilde",2383,1231,0.516575744859421,"female","65_69",171,107
"Schilde",2383,1231,0.516575744859421,"male","70_74",162,90
"Schilde",2383,1231,0.516575744859421,"female","70_74",174,107
"Schoten",3957,2121,0.53601213040182,"male","50_54",571,237
"Schoten",3957,2121,0.53601213040182,"female","50_54",584,265
"Schoten",3957,2121,0.53601213040182,"male","55_59",476,222
"Schoten",3957,2121,0.53601213040182,"female","55_59",518,274
"Schoten",3957,2121,0.53601213040182,"male","60_64",367,228
"Schoten",3957,2121,0.53601213040182,"female","60_64",364,254
"Schoten",3957,2121,0.53601213040182,"male","65_69",266,156
"Schoten",3957,2121,0.53601213040182,"female","65_69",293,181
"Schoten",3957,2121,0.53601213040182,"male","70_74",240,140
"Schoten",3957,2121,0.53601213040182,"female","70_74",278,164
"Sint-Genesius-Rode",1907,459,0.24069218668065,"male","50_54",317,60
"Sint-Genesius-Rode",1907,459,0.24069218668065,"female","50_54",345,88
"Sint-Genesius-Rode",1907,459,0.24069218668065,"male","55_59",215,40
"Sint-Genesius-Rode",1907,459,0.24069218668065,"female","55_59",236,38
"Sint-Genesius-Rode",1907,459,0.24069218668065,"male","60_64",147,46
"Sint-Genesius-Rode",1907,459,0.24069218668065,"female","60_64",156,44
"Sint-Genesius-Rode",1907,459,0.24069218668065,"male","65_69",104,27
"Sint-Genesius-Rode",1907,459,0.24069218668065,"female","65_69",144,41
"Sint-Genesius-Rode",1907,459,0.24069218668065,"male","70_74",112,35
"Sint-Genesius-Rode",1907,459,0.24069218668065,"female","70_74",131,40
"Sint-Gillis-Waas",2299,1234,0.53675511091779,"male","50_54",385,156
"Sint-Gillis-Waas",2299,1234,0.53675511091779,"female","50_54",381,200
"Sint-Gillis-Waas",2299,1234,0.53675511091779,"male","55_59",295,141
"Sint-Gillis-Waas",2299,1234,0.53675511091779,"female","55_59",279,141
"Sint-Gillis-Waas",2299,1234,0.53675511091779,"male","60_64",205,120
"Sint-Gillis-Waas",2299,1234,0.53675511091779,"female","60_64",192,114
"Sint-Gillis-Waas",2299,1234,0.53675511091779,"male","65_69",145,93
"Sint-Gillis-Waas",2299,1234,0.53675511091779,"female","65_69",134,87
"Sint-Gillis-Waas",2299,1234,0.53675511091779,"male","70_74",137,89
"Sint-Gillis-Waas",2299,1234,0.53675511091779,"female","70_74",146,93
"Sint-Katelijne-Waver",2311,1216,0.52617914322804,"male","50_54",381,164
"Sint-Katelijne-Waver",2311,1216,0.52617914322804,"female","50_54",360,176
"Sint-Katelijne-Waver",2311,1216,0.52617914322804,"male","55_59",261,105
"Sint-Katelijne-Waver",2311,1216,0.52617914322804,"female","55_59",274,151
"Sint-Katelijne-Waver",2311,1216,0.52617914322804,"male","60_64",207,124
"Sint-Katelijne-Waver",2311,1216,0.52617914322804,"female","60_64",222,139
"Sint-Katelijne-Waver",2311,1216,0.52617914322804,"male","65_69",153,94
"Sint-Katelijne-Waver",2311,1216,0.52617914322804,"female","65_69",152,102
"Sint-Katelijne-Waver",2311,1216,0.52617914322804,"male","70_74",141,74
"Sint-Katelijne-Waver",2311,1216,0.52617914322804,"female","70_74",160,87
"Sint-Laureins",841,463,0.550535077288942,"male","50_54",121,48
"Sint-Laureins",841,463,0.550535077288942,"female","50_54",111,53
"Sint-Laureins",841,463,0.550535077288942,"male","55_59",102,44
"Sint-Laureins",841,463,0.550535077288942,"female","55_59",114,57
"Sint-Laureins",841,463,0.550535077288942,"male","60_64",83,50
"Sint-Laureins",841,463,0.550535077288942,"female","60_64",78,57
"Sint-Laureins",841,463,0.550535077288942,"male","65_69",62,43
"Sint-Laureins",841,463,0.550535077288942,"female","65_69",59,38
"Sint-Laureins",841,463,0.550535077288942,"male","70_74",56,38
"Sint-Laureins",841,463,0.550535077288942,"female","70_74",55,35
"Sint-Lievens-Houtem",1122,593,0.528520499108734,"male","50_54",197,87
"Sint-Lievens-Houtem",1122,593,0.528520499108734,"female","50_54",187,92
"Sint-Lievens-Houtem",1122,593,0.528520499108734,"male","55_59",139,65
"Sint-Lievens-Houtem",1122,593,0.528520499108734,"female","55_59",136,67
"Sint-Lievens-Houtem",1122,593,0.528520499108734,"male","60_64",95,55
"Sint-Lievens-Houtem",1122,593,0.528520499108734,"female","60_64",98,66
"Sint-Lievens-Houtem",1122,593,0.528520499108734,"male","65_69",69,41
"Sint-Lievens-Houtem",1122,593,0.528520499108734,"female","65_69",69,42
"Sint-Lievens-Houtem",1122,593,0.528520499108734,"male","70_74",66,40
"Sint-Lievens-Houtem",1122,593,0.528520499108734,"female","70_74",66,38
"Sint-Martens-Latem",940,512,0.54468085106383,"male","50_54",141,64
"Sint-Martens-Latem",940,512,0.54468085106383,"female","50_54",136,56
"Sint-Martens-Latem",940,512,0.54468085106383,"male","55_59",90,44
"Sint-Martens-Latem",940,512,0.54468085106383,"female","55_59",111,57
"Sint-Martens-Latem",940,512,0.54468085106383,"male","60_64",82,51
"Sint-Martens-Latem",940,512,0.54468085106383,"female","60_64",89,55
"Sint-Martens-Latem",940,512,0.54468085106383,"male","65_69",73,48
"Sint-Martens-Latem",940,512,0.54468085106383,"female","65_69",83,56
"Sint-Martens-Latem",940,512,0.54468085106383,"male","70_74",62,35
"Sint-Martens-Latem",940,512,0.54468085106383,"female","70_74",73,46
"Sint-Niklaas",8257,3920,0.474748698074361,"male","50_54",1383,481
"Sint-Niklaas",8257,3920,0.474748698074361,"female","50_54",1243,514
"Sint-Niklaas",8257,3920,0.474748698074361,"male","55_59",1022,367
"Sint-Niklaas",8257,3920,0.474748698074361,"female","55_59",985,472
"Sint-Niklaas",8257,3920,0.474748698074361,"male","60_64",710,392
"Sint-Niklaas",8257,3920,0.474748698074361,"female","60_64",716,417
"Sint-Niklaas",8257,3920,0.474748698074361,"male","65_69",526,313
"Sint-Niklaas",8257,3920,0.474748698074361,"female","65_69",575,357
"Sint-Niklaas",8257,3920,0.474748698074361,"male","70_74",473,261
"Sint-Niklaas",8257,3920,0.474748698074361,"female","70_74",624,346
"Sint-Pieters-Leeuw",3698,1125,0.304218496484586,"male","50_54",619,141
"Sint-Pieters-Leeuw",3698,1125,0.304218496484586,"female","50_54",561,142
"Sint-Pieters-Leeuw",3698,1125,0.304218496484586,"male","55_59",475,103
"Sint-Pieters-Leeuw",3698,1125,0.304218496484586,"female","55_59",479,124
"Sint-Pieters-Leeuw",3698,1125,0.304218496484586,"male","60_64",306,109
"Sint-Pieters-Leeuw",3698,1125,0.304218496484586,"female","60_64",336,132
"Sint-Pieters-Leeuw",3698,1125,0.304218496484586,"male","65_69",234,102
"Sint-Pieters-Leeuw",3698,1125,0.304218496484586,"female","65_69",233,104
"Sint-Pieters-Leeuw",3698,1125,0.304218496484586,"male","70_74",214,78
"Sint-Pieters-Leeuw",3698,1125,0.304218496484586,"female","70_74",241,90
"Sint-Truiden",4901,2295,0.468271781269129,"male","50_54",738,266
"Sint-Truiden",4901,2295,0.468271781269129,"female","50_54",689,283
"Sint-Truiden",4901,2295,0.468271781269129,"male","55_59",651,230
"Sint-Truiden",4901,2295,0.468271781269129,"female","55_59",602,258
"Sint-Truiden",4901,2295,0.468271781269129,"male","60_64",444,228
"Sint-Truiden",4901,2295,0.468271781269129,"female","60_64",459,263
"Sint-Truiden",4901,2295,0.468271781269129,"male","65_69",337,191
"Sint-Truiden",4901,2295,0.468271781269129,"female","65_69",343,215
"Sint-Truiden",4901,2295,0.468271781269129,"male","70_74",307,167
"Sint-Truiden",4901,2295,0.468271781269129,"female","70_74",331,194
"Spiere-Helkijn",270,89,0.32962962962963,"male","50_54",50,16
"Spiere-Helkijn",270,89,0.32962962962963,"female","50_54",53,20
"Spiere-Helkijn",270,89,0.32962962962963,"male","55_59",33,6
"Spiere-Helkijn",270,89,0.32962962962963,"female","55_59",38,10
"Spiere-Helkijn",270,89,0.32962962962963,"male","60_64",19,6
"Spiere-Helkijn",270,89,0.32962962962963,"female","60_64",19,8
"Spiere-Helkijn",270,89,0.32962962962963,"male","65_69",12,3
"Spiere-Helkijn",270,89,0.32962962962963,"female","65_69",12,5
"Spiere-Helkijn",270,89,0.32962962962963,"male","70_74",18,9
"Spiere-Helkijn",270,89,0.32962962962963,"female","70_74",16,6
"Stabroek",2246,1221,0.543633125556545,"male","50_54",311,125
"Stabroek",2246,1221,0.543633125556545,"female","50_54",347,188
"Stabroek",2246,1221,0.543633125556545,"male","55_59",297,125
"Stabroek",2246,1221,0.543633125556545,"female","55_59",258,147
"Stabroek",2246,1221,0.543633125556545,"male","60_64",195,114
"Stabroek",2246,1221,0.543633125556545,"female","60_64",190,121
"Stabroek",2246,1221,0.543633125556545,"male","65_69",140,94
"Stabroek",2246,1221,0.543633125556545,"female","65_69",201,133
"Stabroek",2246,1221,0.543633125556545,"male","70_74",145,78
"Stabroek",2246,1221,0.543633125556545,"female","70_74",162,96
"Staden",1195,649,0.543096234309623,"male","50_54",208,86
"Staden",1195,649,0.543096234309623,"female","50_54",180,93
"Staden",1195,649,0.543096234309623,"male","55_59",153,67
"Staden",1195,649,0.543096234309623,"female","55_59",159,93
"Staden",1195,649,0.543096234309623,"male","60_64",110,70
"Staden",1195,649,0.543096234309623,"female","60_64",86,58
"Staden",1195,649,0.543096234309623,"male","65_69",66,34
"Staden",1195,649,0.543096234309623,"female","65_69",71,48
"Staden",1195,649,0.543096234309623,"male","70_74",80,49
"Staden",1195,649,0.543096234309623,"female","70_74",82,51
"Steenokkerzeel",1396,593,0.424785100286533,"male","50_54",225,54
"Steenokkerzeel",1396,593,0.424785100286533,"female","50_54",237,94
"Steenokkerzeel",1396,593,0.424785100286533,"male","55_59",184,81
"Steenokkerzeel",1396,593,0.424785100286533,"female","55_59",158,59
"Steenokkerzeel",1396,593,0.424785100286533,"male","60_64",121,65
"Steenokkerzeel",1396,593,0.424785100286533,"female","60_64",115,69
"Steenokkerzeel",1396,593,0.424785100286533,"male","65_69",59,28
"Steenokkerzeel",1396,593,0.424785100286533,"female","65_69",104,50
"Steenokkerzeel",1396,593,0.424785100286533,"male","70_74",92,38
"Steenokkerzeel",1396,593,0.424785100286533,"female","70_74",101,55
"Stekene",2273,1197,0.526616805983282,"male","50_54",366,154
"Stekene",2273,1197,0.526616805983282,"female","50_54",352,178
"Stekene",2273,1197,0.526616805983282,"male","55_59",264,103
"Stekene",2273,1197,0.526616805983282,"female","55_59",255,134
"Stekene",2273,1197,0.526616805983282,"male","60_64",216,132
"Stekene",2273,1197,0.526616805983282,"female","60_64",200,130
"Stekene",2273,1197,0.526616805983282,"male","65_69",151,91
"Stekene",2273,1197,0.526616805983282,"female","65_69",149,94
"Stekene",2273,1197,0.526616805983282,"male","70_74",163,86
"Stekene",2273,1197,0.526616805983282,"female","70_74",157,95
"Temse",3245,1616,0.497996918335901,"male","50_54",535,195
"Temse",3245,1616,0.497996918335901,"female","50_54",496,228
"Temse",3245,1616,0.497996918335901,"male","55_59",451,174
"Temse",3245,1616,0.497996918335901,"female","55_59",403,196
"Temse",3245,1616,0.497996918335901,"male","60_64",271,170
"Temse",3245,1616,0.497996918335901,"female","60_64",255,154
"Temse",3245,1616,0.497996918335901,"male","65_69",199,114
"Temse",3245,1616,0.497996918335901,"female","65_69",222,144
"Temse",3245,1616,0.497996918335901,"male","70_74",209,127
"Temse",3245,1616,0.497996918335901,"female","70_74",204,114
"Ternat",1785,809,0.453221288515406,"male","50_54",263,91
"Ternat",1785,809,0.453221288515406,"female","50_54",289,101
"Ternat",1785,809,0.453221288515406,"male","55_59",226,83
"Ternat",1785,809,0.453221288515406,"female","55_59",217,86
"Ternat",1785,809,0.453221288515406,"male","60_64",152,79
"Ternat",1785,809,0.453221288515406,"female","60_64",170,109
"Ternat",1785,809,0.453221288515406,"male","65_69",109,62
"Ternat",1785,809,0.453221288515406,"female","65_69",129,74
"Ternat",1785,809,0.453221288515406,"male","70_74",117,58
"Ternat",1785,809,0.453221288515406,"female","70_74",113,66
"Tervuren",2627,1030,0.392082223068139,"male","50_54",466,154
"Tervuren",2627,1030,0.392082223068139,"female","50_54",478,169
"Tervuren",2627,1030,0.392082223068139,"male","55_59",324,97
"Tervuren",2627,1030,0.392082223068139,"female","55_59",326,115
"Tervuren",2627,1030,0.392082223068139,"male","60_64",222,107
"Tervuren",2627,1030,0.392082223068139,"female","60_64",189,89
"Tervuren",2627,1030,0.392082223068139,"male","65_69",155,67
"Tervuren",2627,1030,0.392082223068139,"female","65_69",159,75
"Tervuren",2627,1030,0.392082223068139,"male","70_74",149,80
"Tervuren",2627,1030,0.392082223068139,"female","70_74",159,77
"Tessenderlo",2171,1162,0.535237217871948,"male","50_54",336,118
"Tessenderlo",2171,1162,0.535237217871948,"female","50_54",330,151
"Tessenderlo",2171,1162,0.535237217871948,"male","55_59",271,118
"Tessenderlo",2171,1162,0.535237217871948,"female","55_59",265,139
"Tessenderlo",2171,1162,0.535237217871948,"male","60_64",201,135
"Tessenderlo",2171,1162,0.535237217871948,"female","60_64",179,127
"Tessenderlo",2171,1162,0.535237217871948,"male","65_69",157,108
"Tessenderlo",2171,1162,0.535237217871948,"female","65_69",140,92
"Tessenderlo",2171,1162,0.535237217871948,"male","70_74",147,85
"Tessenderlo",2171,1162,0.535237217871948,"female","70_74",145,89
"Tielt",2146,1057,0.492544268406337,"male","50_54",335,122
"Tielt",2146,1057,0.492544268406337,"female","50_54",286,137
"Tielt",2146,1057,0.492544268406337,"male","55_59",300,120
"Tielt",2146,1057,0.492544268406337,"female","55_59",264,127
"Tielt",2146,1057,0.492544268406337,"male","60_64",188,111
"Tielt",2146,1057,0.492544268406337,"female","60_64",185,114
"Tielt",2146,1057,0.492544268406337,"male","65_69",144,85
"Tielt",2146,1057,0.492544268406337,"female","65_69",159,94
"Tielt",2146,1057,0.492544268406337,"male","70_74",149,72
"Tielt",2146,1057,0.492544268406337,"female","70_74",136,75
"Tielt-Winge",1339,701,0.52352501867065,"male","50_54",201,82
"Tielt-Winge",1339,701,0.52352501867065,"female","50_54",191,75
"Tielt-Winge",1339,701,0.52352501867065,"male","55_59",178,69
"Tielt-Winge",1339,701,0.52352501867065,"female","55_59",155,84
"Tielt-Winge",1339,701,0.52352501867065,"male","60_64",114,73
"Tielt-Winge",1339,701,0.52352501867065,"female","60_64",114,86
"Tielt-Winge",1339,701,0.52352501867065,"male","65_69",112,73
"Tielt-Winge",1339,701,0.52352501867065,"female","65_69",93,61
"Tielt-Winge",1339,701,0.52352501867065,"male","70_74",83,48
"Tielt-Winge",1339,701,0.52352501867065,"female","70_74",98,50
"Tienen",4176,1821,0.436063218390805,"male","50_54",630,191
"Tienen",4176,1821,0.436063218390805,"female","50_54",603,256
"Tienen",4176,1821,0.436063218390805,"male","55_59",544,181
"Tienen",4176,1821,0.436063218390805,"female","55_59",483,206
"Tienen",4176,1821,0.436063218390805,"male","60_64",364,193
"Tienen",4176,1821,0.436063218390805,"female","60_64",352,210
"Tienen",4176,1821,0.436063218390805,"male","65_69",274,130
"Tienen",4176,1821,0.436063218390805,"female","65_69",328,168
"Tienen",4176,1821,0.436063218390805,"male","70_74",268,128
"Tienen",4176,1821,0.436063218390805,"female","70_74",330,158
"Tongeren",3903,1856,0.475531642326416,"male","50_54",577,195
"Tongeren",3903,1856,0.475531642326416,"female","50_54",510,224
"Tongeren",3903,1856,0.475531642326416,"male","55_59",503,216
"Tongeren",3903,1856,0.475531642326416,"female","55_59",480,207
"Tongeren",3903,1856,0.475531642326416,"male","60_64",383,209
"Tongeren",3903,1856,0.475531642326416,"female","60_64",349,201
"Tongeren",3903,1856,0.475531642326416,"male","65_69",247,120
"Tongeren",3903,1856,0.475531642326416,"female","65_69",296,188
"Tongeren",3903,1856,0.475531642326416,"male","70_74",283,148
"Tongeren",3903,1856,0.475531642326416,"female","70_74",275,148
"Torhout",2278,1189,0.521949078138718,"male","50_54",341,125
"Torhout",2278,1189,0.521949078138718,"female","50_54",318,168
"Torhout",2278,1189,0.521949078138718,"male","55_59",275,112
"Torhout",2278,1189,0.521949078138718,"female","55_59",264,128
"Torhout",2278,1189,0.521949078138718,"male","60_64",223,129
"Torhout",2278,1189,0.521949078138718,"female","60_64",225,144
"Torhout",2278,1189,0.521949078138718,"male","65_69",160,102
"Torhout",2278,1189,0.521949078138718,"female","65_69",161,104
"Torhout",2278,1189,0.521949078138718,"male","70_74",147,85
"Torhout",2278,1189,0.521949078138718,"female","70_74",164,92
"Tremelo",1940,970,0.5,"male","50_54",284,108
"Tremelo",1940,970,0.5,"female","50_54",273,113
"Tremelo",1940,970,0.5,"male","55_59",276,116
"Tremelo",1940,970,0.5,"female","55_59",231,121
"Tremelo",1940,970,0.5,"male","60_64",181,111
"Tremelo",1940,970,0.5,"female","60_64",179,110
"Tremelo",1940,970,0.5,"male","65_69",129,74
"Tremelo",1940,970,0.5,"female","65_69",136,82
"Tremelo",1940,970,0.5,"male","70_74",116,70
"Tremelo",1940,970,0.5,"female","70_74",135,65
"Turnhout",4891,2430,0.496830913923533,"male","50_54",796,296
"Turnhout",4891,2430,0.496830913923533,"female","50_54",731,331
"Turnhout",4891,2430,0.496830913923533,"male","55_59",648,244
"Turnhout",4891,2430,0.496830913923533,"female","55_59",549,271
"Turnhout",4891,2430,0.496830913923533,"male","60_64",427,255
"Turnhout",4891,2430,0.496830913923533,"female","60_64",440,261
"Turnhout",4891,2430,0.496830913923533,"male","65_69",334,188
"Turnhout",4891,2430,0.496830913923533,"female","65_69",337,204
"Turnhout",4891,2430,0.496830913923533,"male","70_74",307,184
"Turnhout",4891,2430,0.496830913923533,"female","70_74",322,196
"Veurne",1324,658,0.496978851963746,"male","50_54",197,83
"Veurne",1324,658,0.496978851963746,"female","50_54",197,96
"Veurne",1324,658,0.496978851963746,"male","55_59",184,77
"Veurne",1324,658,0.496978851963746,"female","55_59",138,67
"Veurne",1324,658,0.496978851963746,"male","60_64",130,74
"Veurne",1324,658,0.496978851963746,"female","60_64",119,78
"Veurne",1324,658,0.496978851963746,"male","65_69",92,48
"Veurne",1324,658,0.496978851963746,"female","65_69",87,51
"Veurne",1324,658,0.496978851963746,"male","70_74",87,43
"Veurne",1324,658,0.496978851963746,"female","70_74",93,41
"Vilvoorde",4537,1452,0.320035265594005,"male","50_54",832,206
"Vilvoorde",4537,1452,0.320035265594005,"female","50_54",826,204
"Vilvoorde",4537,1452,0.320035265594005,"male","55_59",643,160
"Vilvoorde",4537,1452,0.320035265594005,"female","55_59",563,176
"Vilvoorde",4537,1452,0.320035265594005,"male","60_64",352,137
"Vilvoorde",4537,1452,0.320035265594005,"female","60_64",368,165
"Vilvoorde",4537,1452,0.320035265594005,"male","65_69",224,102
"Vilvoorde",4537,1452,0.320035265594005,"female","65_69",272,120
"Vilvoorde",4537,1452,0.320035265594005,"male","70_74",206,84
"Vilvoorde",4537,1452,0.320035265594005,"female","70_74",251,98
"Vleteren",372,173,0.46505376344086,"male","50_54",53,17
"Vleteren",372,173,0.46505376344086,"female","50_54",52,26
"Vleteren",372,173,0.46505376344086,"male","55_59",59,9
"Vleteren",372,173,0.46505376344086,"female","55_59",40,28
"Vleteren",372,173,0.46505376344086,"male","60_64",43,17
"Vleteren",372,173,0.46505376344086,"female","60_64",31,16
"Vleteren",372,173,0.46505376344086,"male","65_69",21,12
"Vleteren",372,173,0.46505376344086,"female","65_69",30,20
"Vleteren",372,173,0.46505376344086,"male","70_74",18,14
"Vleteren",372,173,0.46505376344086,"female","70_74",25,14
"Voeren",590,253,0.428813559322034,"male","50_54",74,23
"Voeren",590,253,0.428813559322034,"female","50_54",82,27
"Voeren",590,253,0.428813559322034,"male","55_59",87,32
"Voeren",590,253,0.428813559322034,"female","55_59",67,27
"Voeren",590,253,0.428813559322034,"male","60_64",47,22
"Voeren",590,253,0.428813559322034,"female","60_64",64,37
"Voeren",590,253,0.428813559322034,"male","65_69",45,20
"Voeren",590,253,0.428813559322034,"female","65_69",44,18
"Voeren",590,253,0.428813559322034,"male","70_74",42,23
"Voeren",590,253,0.428813559322034,"female","70_74",38,24
"Vorselaar",899,502,0.558398220244716,"male","50_54",128,59
"Vorselaar",899,502,0.558398220244716,"female","50_54",139,67
"Vorselaar",899,502,0.558398220244716,"male","55_59",109,48
"Vorselaar",899,502,0.558398220244716,"female","55_59",110,54
"Vorselaar",899,502,0.558398220244716,"male","60_64",74,52
"Vorselaar",899,502,0.558398220244716,"female","60_64",93,67
"Vorselaar",899,502,0.558398220244716,"male","65_69",60,35
"Vorselaar",899,502,0.558398220244716,"female","65_69",57,40
"Vorselaar",899,502,0.558398220244716,"male","70_74",66,39
"Vorselaar",899,502,0.558398220244716,"female","70_74",63,41
"Vosselaar",1258,744,0.591414944356121,"male","50_54",190,102
"Vosselaar",1258,744,0.591414944356121,"female","50_54",182,94
"Vosselaar",1258,744,0.591414944356121,"male","55_59",182,97
"Vosselaar",1258,744,0.591414944356121,"female","55_59",154,90
"Vosselaar",1258,744,0.591414944356121,"male","60_64",117,87
"Vosselaar",1258,744,0.591414944356121,"female","60_64",126,86
"Vosselaar",1258,744,0.591414944356121,"male","65_69",84,51
"Vosselaar",1258,744,0.591414944356121,"female","65_69",70,46
"Vosselaar",1258,744,0.591414944356121,"male","70_74",83,46
"Vosselaar",1258,744,0.591414944356121,"female","70_74",70,45
"Waasmunster",1248,655,0.524839743589744,"male","50_54",207,83
"Waasmunster",1248,655,0.524839743589744,"female","50_54",198,99
"Waasmunster",1248,655,0.524839743589744,"male","55_59",142,63
"Waasmunster",1248,655,0.524839743589744,"female","55_59",141,68
"Waasmunster",1248,655,0.524839743589744,"male","60_64",108,59
"Waasmunster",1248,655,0.524839743589744,"female","60_64",128,83
"Waasmunster",1248,655,0.524839743589744,"male","65_69",81,45
"Waasmunster",1248,655,0.524839743589744,"female","65_69",87,61
"Waasmunster",1248,655,0.524839743589744,"male","70_74",76,46
"Waasmunster",1248,655,0.524839743589744,"female","70_74",80,48
"Wachtebeke",869,449,0.51668584579977,"male","50_54",138,54
"Wachtebeke",869,449,0.51668584579977,"female","50_54",139,69
"Wachtebeke",869,449,0.51668584579977,"male","55_59",118,51
"Wachtebeke",869,449,0.51668584579977,"female","55_59",117,52
"Wachtebeke",869,449,0.51668584579977,"male","60_64",76,53
"Wachtebeke",869,449,0.51668584579977,"female","60_64",62,40
"Wachtebeke",869,449,0.51668584579977,"male","65_69",43,27
"Wachtebeke",869,449,0.51668584579977,"female","65_69",43,34
"Wachtebeke",869,449,0.51668584579977,"male","70_74",68,41
"Wachtebeke",869,449,0.51668584579977,"female","70_74",65,28
"Waregem",4426,2190,0.494803434252146,"male","50_54",667,232
"Waregem",4426,2190,0.494803434252146,"female","50_54",660,305
"Waregem",4426,2190,0.494803434252146,"male","55_59",589,241
"Waregem",4426,2190,0.494803434252146,"female","55_59",566,271
"Waregem",4426,2190,0.494803434252146,"male","60_64",398,230
"Waregem",4426,2190,0.494803434252146,"female","60_64",384,243
"Waregem",4426,2190,0.494803434252146,"male","65_69",265,167
"Waregem",4426,2190,0.494803434252146,"female","65_69",324,189
"Waregem",4426,2190,0.494803434252146,"male","70_74",276,144
"Waregem",4426,2190,0.494803434252146,"female","70_74",297,168
"Wellen",911,473,0.519209659714599,"male","50_54",161,62
"Wellen",911,473,0.519209659714599,"female","50_54",136,64
"Wellen",911,473,0.519209659714599,"male","55_59",103,52
"Wellen",911,473,0.519209659714599,"female","55_59",110,54
"Wellen",911,473,0.519209659714599,"male","60_64",83,50
"Wellen",911,473,0.519209659714599,"female","60_64",87,54
"Wellen",911,473,0.519209659714599,"male","65_69",68,38
"Wellen",911,473,0.519209659714599,"female","65_69",57,40
"Wellen",911,473,0.519209659714599,"male","70_74",50,31
"Wellen",911,473,0.519209659714599,"female","70_74",56,28
"Wemmel",1749,411,0.234991423670669,"male","50_54",314,54
"Wemmel",1749,411,0.234991423670669,"female","50_54",330,65
"Wemmel",1749,411,0.234991423670669,"male","55_59",209,37
"Wemmel",1749,411,0.234991423670669,"female","55_59",221,47
"Wemmel",1749,411,0.234991423670669,"male","60_64",122,36
"Wemmel",1749,411,0.234991423670669,"female","60_64",121,39
"Wemmel",1749,411,0.234991423670669,"male","65_69",106,39
"Wemmel",1749,411,0.234991423670669,"female","65_69",120,40
"Wemmel",1749,411,0.234991423670669,"male","70_74",95,19
